date,Global_Horizontal_Radiation,Pyranometer_1,Wind_Speed,Temperature_Probe_1,Active_Power
2019/1/14 2:00,-4.41921254,-4.16450574,1.343333334,42.79863771,-0.021405677
2019/1/14 3:00,-3.984536906,-3.870302816,1.473888884,42.5702006,-0.021399294
2019/1/14 4:00,-4.184452295,-3.977254113,1.211388901,41.93730322,-0.021482617
2019/1/14 5:00,-3.660080274,-3.503136337,1.739444435,41.84485626,-0.021451287
2019/1/14 6:00,26.33278554,15.54918198,1.885,41.90214316,0.319609702
2019/1/14 7:00,176.5991952,109.6675205,1.921666652,45.29415322,2.998836627
2019/1/14 8:00,458.0597229,356.390124,2.095833292,53.364652,7.745465835
2019/1/14 9:00,690.436081,596.9149221,2.604999979,61.2867883,12.12503656
2019/1/14 10:00,882.5066427,806.9030762,3.002499978,67.30666351,15.49441648
2019/1/14 11:00,1015.198654,961.8315023,2.488333344,74.02341652,17.57557694
2019/1/14 12:00,1016.604998,980.2022909,2.397222201,74.81433996,17.85129039
